comment,label,label_id
یک پیتزای کاملا معمولیه نسبتا ضعیف تازه نبودن مواد درون پیتزا کاملا حس میشد و نون پیتزای پخته نشده پنیر پیتزای کم و با کیفیت کم اصلا با توجه به این قیمت ارزش نداشت,SAD,1.0
میشد زودتر هم بیارن ولی بازم به موقع بود,HAPPY,0.0
نوشابه گرم بود. سس نذاشته بود (کم گذاشته بود),HAPPY,0.0
سریع، قیمت مناسب، حجم مناسب، بسیاااااااار خوشمزه,HAPPY,0.0
کیک بسیار عالى و خوشمزه و تازه و باکیفیت بود واقعا راضى بودم فقط اگر شمع هم به سفارش اضافه کنند عالى میشه. پیک هم خیلى مسئول و مؤدب بودن واقعا ازشون ممنونم. از تیم پشتیبانى اسنپ فود هم کمال تشکر دارم,HAPPY,0.0
پارسیان عالی بود. توصیه میکنم امتحان کنید. کشمشی هم تازه بود,HAPPY,0.0
بسیار عالی ولی به ۱ کیلو و ۲۰۰ نمیخورد خیلی کوچیک بود.,HAPPY,0.0
به جای آدامس بایودنت ۱۲ تایی که سفارش داده بودم ۷ تایی فرستاده شده!,HAPPY,0.0
خوب بود ولی همه غذاها یه مقدار شور بود,HAPPY,0.0
این سری پیتزا خیلی‌خشک بود این کیفیتو سفارش‌ ندید بهتره,SAD,1.0
قبلا بسته بندیتون بهتر بود دونات شکلاتی خیلی مزه روغن مونده میداد روغن توش ماسیده بود,SAD,1.0
غذا به شدت سرد رسید و داخل مرغ نپخته بود یعنی کاملا بی کیفیت بود. به اندازه‌ای ک بیشترشو ریختم دور حجم غذا خوب بود زیاد بودش ولی قشنگ بیات بودن سیب زمینی‌های تو پاکت و واقعا نمیشه حرفی زد دربارش,SAD,1.0
سلام کیفیت امشب بسیار پایین بود غذا سرد سفارش با تاخیر ته دیگ بسیار کم برنج چلو لقمه بسیار کم م,SAD,1.0
هات داگ این رستوران رو سفارش دادم که کیفیت مواد اولیه خوبی نداشت، کیفیت هات داگ اصلا مناسب نبود. علاوه بر این اون ۱۰۰۰ تومنی که پول ظرف میگیرن، پول همون کاغذیه که میپیچن دور ساندویچ گویا. حتما اینو قبل از سفارش در نظر بگیرید که هزار تومن پول کاغذ میدید,SAD,1.0
واقعا افتضاح بود، به جای فیله، سینه بود سری قبل خوب بود اما دیگ افتضاحه شبیه لاستیک بود,SAD,1.0
شیرینی دانمارکی ویژه اصلا ربطی به دانمارکی نداشت و متاسفانه چون عکس هم نداشت واقعا با انتظاری که داشتم فرق میکرد,SAD,1.0
سلام سفارش من کامل ارسال نشد در لیست سفارش شکلات فندقی شونیز (۳عدد) دو بسته بود ولی یک بسته ارسال شد.,SAD,1.0
جوجه‌ها داغ نبود گرم بود و یه مقدار بی نمک …ولی در کل نسبت به قیمت حجمش اینا خوب بود,HAPPY,0.0
بجای سبزی خوردن ترگل سبزی دکتر بیژن فرستادن.,SAD,1.0
غذا خوب بود ولی … رفتار پیک خیلی بی‌ادبانه بود، اول که زنگ زد گفت به من زنگ بزنید من شارژ ندارم!!؟؟، بعد هم که بهش زنگ زدم میگه بیا پایین غذا رو ببر. بعد از ۲، ۳ بار زنگ زدن به زور راضی شده غذا رو بیاره تحویل بده.,HAPPY,0.0
پیتزای آرستو‌گوشتش بو میداد و آبکی بود,SAD,1.0
پیتزا امریکن خیلی مزه و بوی بد گوشت میداد ولی ما بقی خوب بودن.,HAPPY,0.0
با یک ساعت تاخیر به دستم رسید,HAPPY,0.0
کیفیت غدا خوبه فقط متاسفانه از برنج هندی استفاده میشه,SAD,1.0
کیفیت کاملا پایین مرغ و سس پر از سرکه,SAD,1.0
به جای خامه کاکائویی خامه ساده فرستادن,SAD,1.0
قارچ سوخاری اصلا خوب نبود و قشنگ سرخ نشده بود و بیشتر طمع روغن مایع داغ میداد تا خود قارچ پودر سوخاری اصلا استفاده نکرده بودن و پیتزا بوقلمون اصلا خوب نبود راضی نبودم از پیتزا استیکی که خورده بودم فکر نمی‌کردم کیفیت بوقلمون آنقدر پایین باشه و قارچ سوخاری,HAPPY,0.0
نسبت به قیمت اصلا کیفت خوبی نداشت,SAD,1.0
گاناش با اختلاف‌ از همه کیک شکلاتیایی که خوردم بهتره هنوز کیک انگلیسی محشره و براونی خیلی ریچ و لطیف و تازه بود راستش من کیک تیرامیسو رو به خاطر رطوبت زیادش نپ-ن-یدم ولی میدونم که رسپی اینه و سلیقه‌ی من نیست نه این‌ که خوب نباشه، با این وجود می‌ارزید به امتحان کردن.,HAPPY,0.0
چققققققدر کیفیت ساندویچا پایین و افتضاااح بود,SAD,1.0
گوجه و کباب‌ها تا حد زیادی سوخته بود. و اینکه خیارشور و پیاز به جای لبو و هویج دورچین باشه خیلی بهتره!,HAPPY,0.0
پیک سفارش رو اشتباه تحویل نفر دیگه داده بود,HAPPY,0.0
اجزاش باهم ترکیب نشده بود قارچ یک طرف و.. دو تا سس برای این ساندویچ!!! سس غول آخر چی شد,SAD,1.0
فقط گوشت مرغ هست که پس گوشتش کجاست,SAD,1.0
کیفیت و حجم غذا خوب بود به کنار ولی ماست خیارش واقعا عالی بود خیار تازه تازه و ترد بود. حتما ماست خیار سفارش بدید.,HAPPY,0.0
سلام ممنونم از غذاتون … خوب بود اما رب انارش نسبت به حجم غذا کم بود,HAPPY,0.0
تاخیر در ارسال- مغایرت در سفارش ارسالی,SAD,1.0
سفارشم به موقع رسید نان و آرد عالی بود ولی زولبیا و بامیه به جای ۸۰۰ گرم ۶۰۰ گرم بود و گوش فیل‌ها کاملا بیات بود ولی بامیه و زولبیا کاملا تازه و خوشمزه بود,SAD,1.0
من ۴ تا نان کنجدی و ۱ نان پرکنجد سفارش داده بودم، اما چیزی که دستم رسیده ۲ تا نان کنجدی و یک نان ساده و یک نان مثلا پرکنجد که فقط کمی کش اومده و نیمه سوخته هست، برای یک نان ساده هزار تومن پیک آورده، ولی بعد از باز کردن نان‌ها دیدم یک نان بطور کامل کمه، با پشتیبانی هم تماس میگیرم میگه ۲۵ نفر جلوم تو صف هستن.,SAD,1.0
داخل خورشت قیمه گوشت به صورت قاچاق یافت شد کل ظرف یه تیکه ۵ سانتی گوشت قیمه شده بود اصلا انتضار نداشتم,SAD,1.0
مرینه‌ی مرغ سوخاری نرمال نداشت. کیفیت سیب زمینی سرخ شده بسیار پایین بود. نان لقمه ای‌ها بیات بودند و سالاد کلم بیشتر طعم سس میداد تا کلم و حجم بسیار کمی داشت!!! کاملا از سفارش نادم شدم.,SAD,1.0
کباب بو چربی میداد برنج ایرانیش فرقی با هندی نمی‌کرد اصلا قیافه قشی هم نداشت,SAD,1.0
جوجه چینى به حدى چرب بود که با گاز زدن روغن ازش مى چکید! خیلى حس بدى داشت با اینکه سسش خوشمزه بود اما نمى شد مرغ رو خورد,SAD,1.0
بنظرم نون پنیر بود و سبزیش کم بود تا چیزکیک,SAD,1.0
شیر کاکائو ۲۳۰میل بطری درخواستم بود که بجای آن بدون کوچکترین هماهنگی پاکتی ۲۰۰ میل فرستاده ج,SAD,1.0
نحوه و زمان ارسال خیلی خوب بود شیرینی هم تازه بود,HAPPY,0.0
خیلی سریع آوردن و دقیقا مواردی که سفارش داده بودم، کامل و عالی. ممنون از اسنپ مارکت,HAPPY,0.0
به موقع آوردن من کد تخفیف داشتم شامپو خریدم,HAPPY,0.0
سلام. پیک را بد حمل کرده بود و بهم ریخته بود,HAPPY,0.0
اقلام درست و صحیح ارسال شد,HAPPY,0.0
کیفیت بسیار خوب به همراه تحویل سریع,HAPPY,0.0
سلام و تشکر واقعا محشره اگر بخوام تجربه خودم از خوردن معجون انار و لذتش توصیف دقیقی کنم و دقیقا عین همین معجون در اصفهان هست حس لذت و رضایت کامل اوج لذتی مانند لذت بخش‌ترین اوج لذت!!! با احترام,HAPPY,0.0
به جای استیک بگید ۲ عدد همبرگر فک کنم بهتره,SAD,1.0
غذا خوب بود ولی توی توضیح نوشته بودم اب مرغ داخل ظرف غذا نریزین که متاسفانه ریخته بودن,HAPPY,0.0
در مقایسه با بقیه فست فود‌ها فقط قیمت‌های پرپروک بالا رفته، کیفیت همان اوایل هست ولی تنوع و خلاقیت صفر! کمی باید تغییرات داشته باشن,SAD,1.0
دور چند تا از تکه پیتزاها سوخته بود. اصلا انتظار نداشتم غذای سیب ۳۶۰ اینجوری بشه,SAD,1.0
واقعا عالی بود من کیف کردم همچی عالی ممنون از شما توپ توپ بود. من بچه بازارم خیلی برام غذا مهمه و این غذا شما روز جمعه منو عالی کرد,HAPPY,0.0
غذا سرد بود و طبق نوشته سس مخصوصی تو ساندویچ نبود و فقط سس تک نفره کنار ساندویچ گذاشته شده بود,SAD,1.0
بسته بندی چاکلز با طعم خردل و عسل باز شده بود، مجبور شدم بریزمش دور,SAD,1.0
عالى بود. حدود ١٠ دقیقه پس از ثبت، سفارشم را تحویل گرفتم؛ بدون کم و کسرى.,HAPPY,0.0
غذا بعد از یک ساعت تاخیر و سرد و فاجعه بدست من رسید متاسفم اگر مهمان نداشتم خودم شخصا برمیگردوندم رستوران,SAD,1.0
